Date,B_Open,B_High,B_Low,B_Close,B_Volume,B_Value,B_weighted_Price,Inflation,DJ_Open,DJ_High,DJ_Low,DJ_Close,DJ_Adj_Close,DJ_Volume,Gold_Open,Gold_High,Gold_Low,Gold_Close,Fed
2012-02-26,4.79,5.07,4.78,4.98,40.9,201.4,4.92,2.9,12981.2,13013.82,12950.59,12982.95,12982.95,89440000,1777.93,1782.92,1762.35,1772.65,0.09
2012-02-27,4.97,5.1,4.95,5.04,309.05,1563.06,5.06,2.9,12981.13,13027.52,12882.59,12981.51,12981.51,143530000,1772.16,1779.39,1762.84,1767.52,0.1
2012-02-28,5.09,5.1,4.71,4.88,440.24,2211.57,5.02,2.9,12976.74,13021.51,12952.82,13005.12,13005.12,114490000,1768.46,1789.92,1765.97,1786.54,0.1
2012-02-29,4.97,5,4.85,4.99,242.24,1197.87,4.95,2.9,13005.42,13055.75,12929.66,12952.07,12952.07,182460000,1786.22,1790.81,1689,1701.84,0.1
2012-03-01,4.99,5.05,4.9,5,291.16,1455.04,5,2.7,12952.29,13032.67,12943.06,12980.3,12980.3,139670000,1703.4,1726.03,1702.52,1719.99,0.11
2012-03-02,4.99,4.99,4.64,4.79,245.97,1166.59,4.74,2.7,12980.75,12997.51,12927.77,12977.57,12977.57,93900000,1720.51,1724.33,1705.64,1712.15,0.11
2012-03-03,4.81,4.99,4.6,4.65,125.92,589.85,4.68,2.7,12980.75,12997.51,12927.77,12977.57,12977.57,93900000,1720.51,1724.33,1705.64,1712.15,0.11
2012-03-04,4.78,4.81,4.77,4.81,113.61,544.86,4.8,2.7,12980.75,12997.51,12927.77,12977.57,12977.57,93900000,1720.51,1724.33,1705.64,1712.15,0.11
2012-03-05,4.8,5.06,4.77,5.06,518.05,2569.92,4.96,2.7,12977.34,12977.34,12883.91,12962.81,12962.81,108630000,1712.93,1716.9,1694.45,1705.44,0.11
2012-03-06,5,5.05,4.95,4.98,296.63,1481.53,4.99,2.7,12958.65,12958.73,12734.86,12759.15,12759.15,142330000,1705.66,1709.16,1664.15,1674.67,0.11
2012-03-07,5.05,5.09,4.93,4.93,373.49,1894.9,5.07,2.7,12756.12,12857.73,12751.51,12837.33,12837.33,175110000,1674.08,1688.15,1671.58,1685.01,0.11
2012-03-08,4.94,5.08,4.87,5.01,326.57,1620.13,4.96,2.7,12835.53,12937.19,12835.53,12907.94,12907.94,103530000,1685.4,1704.05,1683.35,1701.71,0.11
2012-03-09,5.01,5.07,4.93,4.93,277.59,1395.7,5.03,2.7,12908.62,12968.79,12906.43,12922.02,12922.02,103240000,1701.71,1714.6,1677.75,1713.4,0.12
2012-03-10,4.91,4.99,4.85,4.94,114.05,553.99,4.86,2.7,12908.62,12968.79,12906.43,12922.02,12922.02,103240000,1701.71,1714.6,1677.75,1713.4,0.12
2012-03-11,4.94,5,4.84,5,24.68,120.98,4.9,2.7,12908.62,12968.79,12906.43,12922.02,12922.02,103240000,1701.71,1714.6,1677.75,1713.4,0.12
2012-03-12,4.85,4.99,4.85,4.99,108.76,538.94,4.96,2.7,12920.58,12976.36,12919.98,12959.71,12959.71,100000000,1714.11,1714.4,1693.05,1700.2,0.12
2012-03-13,4.99,5.32,4.96,5.3,734.65,3715.63,5.06,2.7,12953.2,13180.4,12953.13,13177.68,13177.68,163130000,1698.61,1705.82,1663.01,1676.5,0.12
2012-03-14,5.32,5.44,5.27,5.27,1129.74,6047.72,5.35,2.7,13177.15,13221.27,13166.25,13194.1,13194.1,163610000,1676.67,1682.38,1634.63,1643.38,0.13
2012-03-15,5.27,5.43,5.27,5.39,633.17,3394.02,5.36,2.7,13192.97,13253.51,13170.19,13252.76,13252.76,161650000,1643.8,1666.47,1636.45,1656.15,0.14
2012-03-16,5.3,5.41,5.26,5.26,157.7,844.79,5.36,2.7,13253.51,13289.08,13231.45,13232.62,13232.62,392620000,1656.25,1664.85,1639.86,1659.73,0.15
2012-03-17,5.38,5.42,5.38,5.42,143.87,775.72,5.39,2.7,13253.51,13289.08,13231.45,13232.62,13232.62,392620000,1656.25,1664.85,1639.86,1659.73,0.15
2012-03-18,5.41,5.42,5.24,5.25,412.66,2202.23,5.34,2.7,13253.51,13289.08,13231.45,13232.62,13232.62,392620000,1656.25,1664.85,1639.86,1659.73,0.15
2012-03-19,5.24,5.37,4.83,4.83,415.19,2107.02,5.07,2.7,13231.94,13269.71,13208.63,13239.13,13239.13,147120000,1658.9,1669.6,1652.85,1662.26,0.15
2012-03-20,4.82,4.97,4.79,4.79,279.76,1368.21,4.89,2.7,13238.45,13238.45,13123.38,13170.19,13170.19,131660000,1662.27,1664.88,1641.6,1648.76,0.15
2012-03-21,4.9,4.96,4.9,4.96,9.33,46.03,4.93,2.7,13170.79,13190.02,13112.93,13124.62,13124.62,124860000,1648.75,1661.75,1646.85,1649.85,0.15
2012-03-22,4.86,4.98,4.72,4.91,396.41,1931.33,4.87,2.7,13124.4,13124.47,13017.42,13046.14,13046.14,122060000,1650.07,1656.46,1628.46,1644.51,0.14
2012-03-23,4.73,4.89,4.6,4.78,393.13,1819.83,4.63,2.7,13045.99,13099.91,13002.77,13080.73,13080.73,129930000,1644.22,1666.48,1642.25,1662.15,0.14
2012-03-24,4.72,4.83,4.62,4.83,191.54,920.23,4.8,2.7,13045.99,13099.91,13002.77,13080.73,13080.73,129930000,1644.22,1666.48,1642.25,1662.15,0.14
2012-03-25,4.61,4.84,4.54,4.54,15.47,70.9,4.58,2.7,13045.99,13099.91,13002.77,13080.73,13080.73,129930000,1644.22,1666.48,1642.25,1662.15,0.14
2012-03-26,4.6,4.75,4.54,4.73,64.76,295.7,4.57,2.7,13082.62,13243.86,13082.39,13241.63,13241.63,122080000,1669.01,1693.53,1655.84,1689.52,0.14
2012-03-27,4.54,4.97,4.54,4.84,369.59,1769.36,4.79,2.7,13242.09,13264.98,13194.33,13197.73,13197.73,129280000,1689.03,1696.57,1679.7,1680.6,0.14
2012-03-28,4.75,4.95,4.72,4.93,418.65,2032.74,4.86,2.7,13195.39,13212.64,13069.26,13126.21,13126.21,141540000,1680.8,1684.33,1655.15,1661.89,0.13
2012-03-29,4.93,4.93,4.77,4.84,110.39,534.8,4.84,2.7,13125.99,13151.57,13032.67,13145.82,13145.82,136250000,1661.95,1665.11,1645.49,1661.11,0.13
2012-03-30,4.81,4.91,4.76,4.88,161.4,783.95,4.86,2.7,13147.94,13224.49,13147.78,13212.04,13212.04,171190000,1661.1,1670.57,1660.15,1668.3,0.09
2012-03-31,4.9,4.92,4.89,4.9,158.37,777.64,4.91,2.7,13147.94,13224.49,13147.78,13212.04,13212.04,171190000,1661.1,1670.57,1660.15,1668.3,0.09
2012-04-01,4.89,4.89,4.77,4.89,308.51,1478.71,4.79,2.3,13147.94,13224.49,13147.78,13212.04,13212.04,171190000,1661.1,1670.57,1660.15,1668.3,0.09
2012-04-02,4.8,5.04,4.78,5.04,888.58,4377.18,4.93,2.3,13211.36,13297.11,13153.69,13264.49,13264.49,108790000,1674.22,1683.49,1663.13,1677.64,0.15
2012-04-03,5.04,5.04,4.86,4.99,244.3,1214.37,4.97,2.3,13258.96,13265.36,13131.21,13199.55,13199.55,123980000,1677.42,1680.89,1639.52,1647,0.15
2012-04-04,4.92,5.01,4.86,5.01,305.44,1501.28,4.92,2.3,13198.19,13198.19,13020.86,13074.75,13074.75,125000000,1647.1,1648.19,1612.6,1623.39,0.15
2012-04-05,4.99,5.04,4.89,5,400.86,1990.3,4.97,2.3,13067.18,13088.11,13012.46,13060.14,13060.14,109530000,1623.7,1633.46,1620.18,1630.98,0.15
2012-04-06,4.9,4.99,4.81,4.99,725.96,3543.85,4.88,2.3,13067.18,13088.11,13012.46,13060.14,13060.14,109530000,1630.95,1642.32,1629.55,1631.39,0.12
2012-04-07,4.94,4.94,4.7,4.7,228.66,1095.63,4.79,2.3,13067.18,13088.11,13012.46,13060.14,13060.14,109530000,1630.95,1642.32,1629.55,1631.39,0.12
2012-04-08,4.8,4.8,4.69,4.76,177.22,842.02,4.75,2.3,13067.18,13088.11,13012.46,13060.14,13060.14,109530000,1630.95,1642.32,1629.55,1631.39,0.12
2012-04-09,4.7,4.85,4.7,4.75,158.56,756.92,4.77,2.3,13057.57,13057.72,12903.78,12929.59,12929.59,105580000,1644.6,1648.36,1635.84,1642.4,0.16
2012-04-10,4.75,4.87,4.75,4.8,314.82,1515.55,4.81,2.3,12929.44,12929.59,12710.56,12715.93,12715.93,159290000,1642.28,1662.97,1632.15,1657.99,0.15
2012-04-11,4.86,4.92,4.78,4.92,425.6,2073.1,4.87,2.3,12716.92,12844.82,12716.92,12805.39,12805.39,125210000,1657.98,1662.48,1653.36,1659.01,0.16
2012-04-12,4.87,4.93,4.73,4.93,756.79,3667.96,4.85,2.3,12806.45,12986.96,12806.3,12986.58,12986.58,119780000,1658.79,1680.05,1650.72,1675.6,0.15
2012-04-13,4.88,4.95,4.81,4.93,1102.27,5395.34,4.89,2.3,12986.2,12986.35,12845.28,12849.59,12849.59,140990000,1675.7,1677.95,1649.7,1657.67,0.15
2012-04-14,4.94,5.01,4.94,4.96,544.65,2707.81,4.97,2.3,12986.2,12986.35,12845.28,12849.59,12849.59,140990000,1675.7,1677.95,1649.7,1657.67,0.15
2012-04-15,4.96,4.99,4.92,4.99,114.97,569.91,4.96,2.3,12986.2,12986.35,12845.28,12849.59,12849.59,140990000,1675.7,1677.95,1649.7,1657.67,0.15
2012-04-16,4.93,4.98,4.93,4.98,487.01,2414.16,4.96,2.3,12850.88,12986.77,12850.8,12921.41,12921.41,120990000,1653.08,1657.55,1641.46,1651.9,0.15
2012-04-17,4.99,4.99,4.95,4.98,282.52,1407.38,4.98,2.3,12921.79,13131.36,12921.79,13115.54,13115.54,115320000,1651.76,1656.76,1635.15,1650.52,0.16
2012-04-18,4.98,5.18,4.98,5.16,839.93,4285.06,5.1,2.3,13114.56,13114.56,13027.49,13032.75,13032.75,113520000,1650.85,1654.4,1638.15,1641.34,0.15
2012-04-19,5.17,5.18,5.06,5.13,562.65,2877.43,5.11,2.3,13028.73,13080.2,12896.82,12964.1,12964.1,139810000,1641.14,1653.53,1631.41,1641.3,0.13
2012-04-20,5.15,5.38,5.09,5.38,372.84,1927.01,5.17,2.3,12964.48,13082.54,12964.25,13029.26,13029.26,212080000,1641.7,1647.04,1638.75,1643.46,0.12
2012-04-21,5.4,5.43,5.19,5.24,301.94,1587.33,5.26,2.3,12964.48,13082.54,12964.25,13029.26,13029.26,212080000,1641.7,1647.04,1638.75,1643.46,0.12
2012-04-22,5.24,5.25,5.17,5.17,139.57,727.29,5.21,2.3,12964.48,13082.54,12964.25,13029.26,13029.26,212080000,1641.7,1647.04,1638.75,1643.46,0.12
2012-04-23,5.2,5.25,5,5,947.46,4873.92,5.14,2.3,13028.2,13028.2,12845.58,12927.17,12927.17,139370000,1642.05,1643.35,1623.64,1638.27,0.13
2012-04-24,4.99,5.15,4.98,5.08,1975.83,10045.5,5.08,2.3,12927.77,13050.3,12926.49,13001.56,13001.56,134110000,1638.45,1649.15,1634.18,1642.28,0.14
2012-04-25,5.12,5.14,4.86,5.14,1634.21,8195,5.01,2.3,12997.69,13105.7,12993.6,13090.72,13090.72,135260000,1642.26,1646.3,1625.85,1643.96,0.15
2012-04-26,5.1,5.12,4.86,4.98,762.13,3827.41,5.02,2.3,13090.11,13227.82,13075.96,13204.62,13204.62,107570000,1643.73,1660.77,1642.05,1657.35,0.14
2012-04-27,5.03,5.08,4.99,5.04,718.01,3598.05,5.01,2.3,13204.7,13266.68,13192.21,13228.31,13228.31,110850000,1656.45,1667.45,1650.78,1662.97,0.13
2012-04-28,5.07,5.07,4.85,4.91,205.03,1016.89,4.96,2.3,13204.7,13266.68,13192.21,13228.31,13228.31,110850000,1656.45,1667.45,1650.78,1662.97,0.13
2012-04-29,4.92,4.96,4.81,4.91,62.88,306.86,4.88,2.3,13204.7,13266.68,13192.21,13228.31,13228.31,110850000,1656.45,1667.45,1650.78,1662.97,0.13
2012-04-30,4.92,5.02,4.87,5,490.58,2426.54,4.95,2.3,13228.31,13228.76,13176.01,13213.63,13213.63,127870000,1663.8,1666.4,1647.15,1665.33,0.16
2012-05-01,4.94,5.04,4.86,4.97,831.75,4137.3,4.97,1.7,13214.16,13338.66,13174.65,13279.32,13279.32,123400000,1663.77,1671.43,1657.95,1662.34,0.16
2012-05-02,5.01,5.15,5.01,5.06,495.32,2513.62,5.07,1.7,13278.11,13278.11,13192.21,13268.57,13268.57,100770000,1662.99,1663.12,1647.05,1653.52,0.15
2012-05-03,5.06,5.13,5.05,5.1,645.09,3293.74,5.11,1.7,13267.59,13284.09,13175.64,13206.59,13206.59,102090000,1653.6,1653.95,1631.38,1634.92,0.15
2012-05-04,5.1,5.15,5.07,5.07,776.04,3969.43,5.11,1.7,13204.62,13205,13022.34,13038.27,13038.27,113790000,1635.04,1647.15,1626.95,1642.4,0.16
2012-05-05,5.09,5.11,5.04,5.04,415.57,2105.18,5.07,1.7,13204.62,13205,13022.34,13038.27,13038.27,113790000,1635.04,1647.15,1626.95,1642.4,0.16
2012-05-06,5.06,5.1,5.02,5.08,1234.05,6235.2,5.05,1.7,13204.62,13205,13022.34,13038.27,13038.27,113790000,1635.04,1647.15,1626.95,1642.4,0.16
2012-05-07,5.05,5.08,4.97,5.05,874.48,4402.52,5.03,1.7,13035.85,13049.09,12970,13008.53,13008.53,110080000,1638.57,1642.73,1633.05,1638.7,0.16
2012-05-08,5.06,5.08,4.99,5.02,640.56,3232.38,5.05,1.7,13000.73,13000.73,12810.39,12932.09,12932.09,138620000,1638.65,1639.08,1595.6,1606.11,0.16
2012-05-09,5.02,5.08,5.01,5.02,350.28,1764.91,5.04,1.7,12921.81,12921.81,12748.48,12835.06,12835.06,147460000,1593.3,1596.05,1580.05,1590.75,0.15
2012-05-10,5.02,5.04,4.87,4.87,907.11,4527.14,4.99,1.7,12831.58,12931.71,12820.3,12855.04,12855.04,151650000,1591.13,1601.45,1585.97,1594.29,0.15
2012-05-11,4.97,4.97,4.87,4.95,413.83,2038.8,4.93,1.7,12851.79,12918.01,12779.28,12820.6,12820.6,148370000,1594.5,1595.2,1573.34,1578.8,0.15
2012-05-12,4.95,4.97,4.91,4.91,219.33,1080.63,4.93,1.7,12851.79,12918.01,12779.28,12820.6,12820.6,148370000,1594.5,1595.2,1573.34,1578.8,0.15
2012-05-13,4.95,4.95,4.94,4.94,395.46,1954.29,4.94,1.7,12851.79,12918.01,12779.28,12820.6,12820.6,148370000,1594.5,1595.2,1573.34,1578.8,0.15
2012-05-14,4.93,4.99,4.88,4.93,718.73,3540.86,4.93,1.7,12818.49,12818.86,12661.48,12695.35,12695.35,143190000,1580.42,1585.67,1556.35,1559.05,0.16
2012-05-15,4.95,5.01,4.9,4.95,601,2983.32,4.96,1.7,12695.05,12758.43,12608.16,12632,12632,156060000,1559.07,1563.95,1541.65,1544.11,0.16
2012-05-16,5,5.04,4.98,5.04,178.03,892.1,5.01,1.7,12617.32,12722.63,12597.34,12598.55,12598.55,143130000,1544.45,1552.21,1527.25,1540.59,0.16
2012-05-17,5.02,5.03,5.01,5.02,611.21,3071.51,5.03,1.7,12598.32,12611.42,12440.52,12442.49,12442.49,147430000,1540.72,1579.68,1540.1,1574.69,0.16
2012-05-18,5.03,5.07,5.03,5.07,912.52,4607.76,5.05,1.7,12443.02,12492.97,12336.76,12369.38,12369.38,240720000,1574.17,1597.35,1568.14,1592.93,0.16
2012-05-19,5.08,5.08,5.05,5.07,168.01,851.56,5.07,1.7,12443.02,12492.97,12336.76,12369.38,12369.38,240720000,1574.17,1597.35,1568.14,1592.93,0.16
2012-05-20,5.03,5.08,5.03,5.03,26.4,133.96,5.07,1.7,12443.02,12492.97,12336.76,12369.38,12369.38,240720000,1574.17,1597.35,1568.14,1592.93,0.16
2012-05-21,5.04,5.09,5.01,5.08,354.06,1791.34,5.06,1.7,12369.15,12508.11,12367.72,12504.48,12504.48,142110000,1591.92,1599.38,1585.14,1593.66,0.16
2012-05-22,5.05,5.07,5,5.03,678.07,3425.09,5.05,1.7,12505.38,12575.96,12447.33,12502.81,12502.81,133650000,1594.36,1594.5,1561.75,1568.63,0.16
2012-05-23,5.02,5.1,5.02,5.1,558.15,2826.53,5.06,1.7,12501.52,12508.3,12311.56,12496.15,12496.15,152190000,1568.61,1568.88,1533.93,1562.4,0.15
2012-05-24,5.08,5.12,5.04,5.12,904.74,4607.13,5.09,1.7,12491.91,12539.59,12419.63,12529.75,12529.75,126810000,1562.31,1577.65,1551.7,1558.61,0.15
2012-05-25,5.09,5.1,5.08,5.08,274.91,1398.6,5.09,1.7,12530.74,12533.12,12421.53,12454.83,12454.83,93000000,1558.27,1573.95,1551.74,1572.67,0.15
2012-05-26,5.08,5.09,5.06,5.07,388.71,1977.88,5.09,1.7,12530.74,12533.12,12421.53,12454.83,12454.83,93000000,1558.27,1573.95,1551.74,1572.67,0.15
2012-05-27,5.08,5.08,5,5.07,913.53,4616.8,5.05,1.7,12530.74,12533.12,12421.53,12454.83,12454.83,93000000,1558.27,1573.95,1551.74,1572.67,0.15
2012-05-28,5.08,5.08,5.07,5.07,180.68,917.69,5.08,1.7,12530.74,12533.12,12421.53,12454.83,12454.83,93000000,1576.4,1583.97,1571.6,1573.9,0.15
2012-05-29,5.07,5.12,4.95,5.11,1341.51,6801.77,5.07,1.7,12454.83,12611.61,12454.6,12580.69,12580.69,107510000,1578.13,1582.65,1548.82,1554.16,0.16
2012-05-30,5.07,5.14,5.07,5.14,748.4,3831.9,5.12,1.7,12579.02,12579.1,12396.4,12419.86,12419.86,122830000,1553.92,1569.65,1532.7,1563.82,0.16
2012-05-31,5.14,5.17,5.1,5.17,1102.64,5655.32,5.13,1.7,12414.41,12489.87,12316.48,12393.45,12393.45,205140000,1563.58,1572.96,1553.15,1560.49,0.16
2012-06-01,5.17,5.24,5.16,5.22,473.66,2467.55,5.21,1.7,12391.56,12391.63,12107.48,12118.57,12118.57,162940000,1560.25,1629.45,1545.8,1625.1,0.16
2012-06-02,5.2,5.21,5.17,5.19,192.43,999.61,5.19,1.7,12391.56,12391.63,12107.48,12118.57,12118.57,162940000,1560.25,1629.45,1545.8,1625.1,0.16
2012-06-03,5.19,5.2,5.19,5.19,14.33,74.44,5.19,1.7,12391.56,12391.63,12107.48,12118.57,12118.57,162940000,1560.25,1629.45,1545.8,1625.1,0.16
2012-06-04,5.18,5.24,5.14,5.22,1359.12,7046.5,5.18,1.7,12119.85,12143.69,12035.09,12101.46,12101.46,126440000,1624.25,1628.16,1609.16,1619.29,0.17
2012-06-05,5.22,5.49,5.22,5.37,929.19,4983.29,5.36,1.7,12101.08,12147.55,12072.17,12127.95,12127.95,108970000,1618.15,1623.63,1612.36,1619.35,0.17
2012-06-06,5.39,5.49,5.37,5.41,770.85,4190.97,5.44,1.7,12125,12414.79,12125,12414.79,12414.79,140110000,1619.25,1640.83,1614.11,1622.76,0.16
2012-06-07,5.41,5.53,5.4,5.53,1412.88,7732.32,5.47,1.7,12416.53,12555.26,12416.53,12460.96,12460.96,131150000,1622.61,1629.18,1579.1,1590.55,0.16
2012-06-08,5.48,5.63,5.46,5.61,1397.45,7776.04,5.56,1.7,12460.81,12554.2,12398.44,12554.2,12554.2,111810000,1590.67,1595.2,1555.2,1593.48,0.17
2012-06-09,5.6,5.62,5.47,5.48,353.66,1971.26,5.57,1.7,12460.81,12554.2,12398.44,12554.2,12554.2,111810000,1590.67,1595.2,1555.2,1593.48,0.17
2012-06-10,5.54,5.54,5.42,5.42,270.95,1480.57,5.46,1.7,12460.81,12554.2,12398.44,12554.2,12554.2,111810000,1590.67,1595.2,1555.2,1593.48,0.17
2012-06-11,5.48,5.57,5.4,5.52,667.67,3645.37,5.46,1.7,12553.81,12650.47,12398.48,12411.23,12411.23,121060000,1606.95,1607.25,1582.18,1591.25,0.17
2012-06-12,5.57,5.9,5.53,5.71,9330.41,54760.49,5.87,1.7,12412.07,12577.02,12411.91,12573.8,12573.8,111360000,1589.35,1617.45,1586.25,1610.58,0.16
2012-06-13,5.77,6,5.71,5.86,1690.2,9900.87,5.86,1.7,12566.38,12598.25,12453.69,12496.38,12496.38,125780000,1610.96,1624.75,1606.21,1618.46,0.17
2012-06-14,5.86,5.91,5.79,5.9,3236.51,18903.9,5.84,1.7,12497.89,12698.68,12497.66,12651.91,12651.91,128640000,1618.72,1627.8,1610.64,1623.08,0.17
2012-06-15,5.88,6.42,5.56,6.42,2041.45,11963.31,5.86,1.7,12652.21,12774.7,12651.38,12767.17,12767.17,284290000,1622.57,1632.55,1620.02,1627.28,0.18
2012-06-16,6.41,6.52,6.12,6.41,1010.14,6427.82,6.36,1.7,12652.21,12774.7,12651.38,12767.17,12767.17,284290000,1622.57,1632.55,1620.02,1627.28,0.18
2012-06-17,6.41,6.47,6.13,6.19,424.19,2679.99,6.32,1.7,12652.21,12774.7,12651.38,12767.17,12767.17,284290000,1622.57,1632.55,1620.02,1627.28,0.18
2012-06-18,6.13,6.34,5.98,6.06,2483.1,15257.81,6.14,1.7,12767.02,12781.93,12696.18,12741.82,12741.82,111280000,1616.15,1630.6,1614.25,1627.57,0.17
2012-06-19,6.13,6.49,6.13,6.46,1389.05,8907.15,6.41,1.7,12744.62,12898.94,12744.47,12837.33,12837.33,125180000,1627.82,1633.38,1617.23,1619.23,0.17
2012-06-20,6.4,6.65,6.26,6.64,2075.98,13567.26,6.54,1.7,12837.1,12877.18,12744.92,12824.39,12824.39,119110000,1619.64,1622.85,1590.85,1606.3,0.16
2012-06-21,6.66,6.69,6.64,6.64,480.84,3201.48,6.66,1.7,12823.1,12857.39,12561.46,12573.57,12573.57,146750000,1606.3,1606.3,1564.47,1566.37,0.17
2012-06-22,6.64,6.67,6.48,6.59,963.16,6367.15,6.61,1.7,12574.82,12674.08,12574.67,12640.78,12640.78,209990000,1565.9,1573.38,1558.55,1571.9,0.17
2012-06-23,6.6,6.61,6.33,6.45,1137.14,7329.27,6.45,1.7,12574.82,12674.08,12574.67,12640.78,12640.78,209990000,1565.9,1573.38,1558.55,1571.9,0.17
2012-06-24,6.35,6.45,6.35,6.4,599.17,3831.4,6.39,1.7,12574.82,12674.08,12574.67,12640.78,12640.78,209990000,1565.9,1573.38,1558.55,1571.9,0.17
2012-06-25,6.35,6.35,6.11,6.26,1956.73,12222.08,6.25,1.7,12639.8,12639.87,12458.01,12502.66,12502.66,134090000,1568.1,1588.17,1566.49,1585.6,0.17
2012-06-26,6.26,6.46,6.17,6.41,2273.1,14395.29,6.33,1.7,12503.57,12576.41,12452.03,12534.67,12534.67,109270000,1585.86,1586.91,1567.92,1571.8,0.16
2012-06-27,6.41,6.68,6.34,6.49,11231.78,73445.15,6.54,1.7,12532.93,12646.87,12532.71,12627.01,12627.01,97950000,1571.6,1581.57,1562.89,1574.55,0.15
2012-06-28,6.49,6.54,5.99,6.5,4266.15,26772.78,6.28,1.7,12626.25,12626.25,12450.17,12602.26,12602.26,125870000,1574.47,1579.07,1548.21,1551.89,0.15
2012-06-29,6.5,6.63,6.49,6.52,8127.56,52910.43,6.51,1.7,12604.6,12880.39,12604.53,12880.09,12880.09,191630000,1551.83,1607.1,1551.12,1597.65,0.09
2012-06-30,6.58,6.61,6.5,6.61,828.05,5403.41,6.53,1.7,12604.6,12880.39,12604.53,12880.09,12880.09,191630000,1551.83,1607.1,1551.12,1597.65,0.09
2012-07-01,6.6,6.62,6.52,6.52,332.44,2178.1,6.55,1.4,12604.6,12880.39,12604.53,12880.09,12880.09,191630000,1551.83,1607.1,1551.12,1597.65,0.09
2012-07-02,6.55,6.64,6.52,6.61,1792.24,11809.45,6.59,1.4,12879.71,12902.12,12795.48,12871.39,12871.39,109640000,1599.57,1602.24,1587.4,1597.05,0.18
2012-07-03,6.61,6.66,6.4,6.44,1936.39,12722.29,6.57,1.4,12868.06,12946.2,12845.28,12943.66,12943.66,63850000,1597.14,1624.9,1595.1,1618.53,0.17
2012-07-04,6.44,6.55,6.36,6.44,2014.69,13045.06,6.47,1.4,12868.06,12946.2,12845.28,12943.66,12943.66,63850000,1618.99,1620.5,1611.85,1615.1,0.17
2012-07-05,6.52,6.66,6.52,6.6,1406.97,9291.89,6.6,1.4,12941.85,12961.3,12852.24,12896.67,12896.67,97800000,1615.33,1624.1,1598.05,1606.67,0.17
2012-07-06,6.59,6.6,6.39,6.59,1662.62,10843.37,6.52,1.4,12889.4,12889.4,12702.99,12772.47,12772.47,96760000,1606.3,1608.75,1576.65,1582.25,0.17
2012-07-07,6.6,6.79,6.56,6.79,1408.48,9388.16,6.67,1.4,12889.4,12889.4,12702.99,12772.47,12772.47,96760000,1606.3,1608.75,1576.65,1582.25,0.17
2012-07-08,6.8,6.8,6.45,6.73,830.37,5483.56,6.6,1.4,12889.4,12889.4,12702.99,12772.47,12772.47,96760000,1606.3,1608.75,1576.65,1582.25,0.17
2012-07-09,6.77,6.99,6.55,6.94,1751.76,11902.01,6.79,1.4,12772.02,12772.02,12686.57,12736.29,12736.29,100150000,1580.05,1593.13,1576.95,1587.51,0.17
2012-07-10,6.95,7.13,6.95,7.08,1495.14,10504.4,7.03,1.4,12733.87,12830.29,12606.91,12653.12,12653.12,114760000,1587.8,1601.19,1564.68,1569.93,0.17
2012-07-11,7.08,7.15,7.04,7.14,751.66,5345.83,7.11,1.4,12653.04,12661.97,12534.33,12604.53,12604.53,128420000,1569.73,1583.15,1567.13,1577.75,0.17
2012-07-12,7.15,7.59,7.1,7.59,2325.84,16706.66,7.18,1.4,12602.71,12630.64,12492.25,12573.27,12573.27,142760000,1578.12,1578.16,1555.29,1569.92,0.18
2012-07-13,7.6,7.69,7.46,7.59,1204.55,9144.08,7.59,1.4,12573.73,12784.73,12573.04,12777.09,12777.09,121080000,1569.95,1596.33,1566.15,1588.2,0.19
2012-07-14,7.58,7.58,7.44,7.55,717.31,5408.07,7.54,1.4,12573.73,12784.73,12573.04,12777.09,12777.09,121080000,1569.95,1596.33,1566.15,1588.2,0.19
2012-07-15,7.55,7.57,7.4,7.57,322.39,2418.56,7.5,1.4,12573.73,12784.73,12573.04,12777.09,12777.09,121080000,1569.95,1596.33,1566.15,1588.2,0.19
2012-07-16,7.57,8.3,7.14,8.3,3680.08,28112.92,7.64,1.4,12776.33,12779.58,12690.05,12727.21,12727.21,93500000,1592.59,1594.89,1578.73,1590.15,0.18
2012-07-17,8.3,8.8,7.7,8.55,3658.9,30014.69,8.2,1.4,12728.73,12829.23,12645.1,12805.54,12805.54,119620000,1589.78,1598.8,1571.85,1583.37,0.17
2012-07-18,8.5,9.15,8.36,9,2613.84,22817.79,8.73,1.4,12796.98,12921.94,12754.61,12908.7,12908.7,130070000,1583.45,1586.1,1567.95,1573.96,0.16
2012-07-19,9.06,9.2,8.76,8.76,2512.84,22765.41,9.06,1.4,12909.61,12977.57,12889.93,12943.36,12943.36,139480000,1573.53,1591.65,1572.9,1582.45,0.13
2012-07-20,8.76,8.76,7.93,8.44,1378.67,11284.56,8.19,1.4,12942.68,12942.83,12810.35,12822.57,12822.57,210770000,1582.47,1586.99,1573.86,1584,0.13
2012-07-21,8.52,8.91,8.2,8.74,2380.64,20553.42,8.63,1.4,12942.68,12942.83,12810.35,12822.57,12822.57,210770000,1582.47,1586.99,1573.86,1584,0.13
2012-07-22,8.74,8.8,8.3,8.42,1483.55,12717.96,8.57,1.4,12942.68,12942.83,12810.35,12822.57,12822.57,210770000,1582.47,1586.99,1573.86,1584,0.13
2012-07-23,8.42,8.88,8.1,8.59,2585.86,22225.47,8.59,1.4,12820.45,12820.45,12583.41,12721.46,12721.46,137760000,1582.53,1582.84,1563.45,1576.63,0.14
