"Date","Open","High","Low","Close"
"Dec 08, 2014","$1,188.72","$1,208.75","$1,188.72","$1,203.34"
"Dec 05, 2014","$1,205.05","$1,207.57","$1,186.65","$1,192.32"
"Dec 04, 2014","$1,208.15","$1,213.45","$1,201.58","$1,204.95"
"Dec 03, 2014","$1,197.81","$1,214.85","$1,194.74","$1,208.01"
"Dec 02, 2014","$1,205.75","$1,210.66","$1,192.25","$1,198.20"
"Dec 01, 2014","$1,151.67","$1,221.18","$1,146.95","$1,206.05"
"Nov 27, 2014","$1,197.73","$1,199.75","$1,186.09","$1,190.17"
"Nov 26, 2014","$1,198.43","$1,198.70","$1,196.40","$1,197.70"
"Nov 25, 2014","$1,197.51","$1,202.97","$1,190.79","$1,201.70"
"Nov 24, 2014","$1,199.95","$1,203.58","$1,192.95","$1,197.22"
"Nov 21, 2014","$1,193.10","$1,207.50","$1,187.51","$1,201.42"
"Nov 20, 2014","$1,182.11","$1,197.21","$1,177.09","$1,193.49"
"Nov 19, 2014","$1,195.15","$1,202.23","$1,175.36","$1,182.07"
"Nov 18, 2014","$1,185.99","$1,204.65","$1,183.55","$1,195.16"
"Nov 17, 2014","$1,182.51","$1,194.18","$1,181.89","$1,186.07"
"Nov 14, 2014","$1,160.65","$1,193.67","$1,147.01","$1,188.74"
"Nov 13, 2014","$1,159.12","$1,167.95","$1,154.24","$1,161.29"
"Nov 12, 2014","$1,162.75","$1,170.01","$1,157.45","$1,158.92"
"Nov 11, 2014","$1,155.59","$1,173.32","$1,146.28","$1,161.99"
"Nov 10, 2014","$1,170.85","$1,177.27","$1,147.43","$1,155.21"
"Nov 07, 2014","$1,140.42","$1,178.78","$1,132.25","$1,177.80"
"Nov 06, 2014","$1,145.15","$1,145.48","$1,139.98","$1,141.27"
"Nov 05, 2014","$1,143.25","$1,150.71","$1,139.74","$1,143.45"
"Nov 04, 2014","$1,164.72","$1,174.02","$1,164.01","$1,169.17"
"Nov 03, 2014","$1,166.43","$1,173.93","$1,162.05","$1,165.94"
"Oct 31, 2014","$1,200.20","$1,202.85","$1,161.65","$1,172.95"
"Oct 30, 2014","$1,211.45","$1,215.68","$1,196.13","$1,200.00"
"Oct 29, 2014","$1,228.25","$1,230.63","$1,208.75","$1,211.82"
"Oct 28, 2014","$1,226.10","$1,235.60","$1,222.54","$1,228.26"
"Oct 27, 2014","$1,228.39","$1,232.08","$1,225.40","$1,226.04"
"Oct 24, 2014","$1,232.36","$1,234.26","$1,229.05","$1,231.03"
"Oct 23, 2014","$1,242.06","$1,244.73","$1,226.56","$1,232.40"
"Oct 22, 2014","$1,248.68","$1,249.45","$1,240.65","$1,241.90"
"Oct 21, 2014","$1,246.88","$1,255.14","$1,245.46","$1,248.55"
"Oct 20, 2014","$1,236.43","$1,248.71","$1,234.72","$1,246.86"
"Oct 17, 2014","$1,238.36","$1,241.82","$1,231.99","$1,238.29"
"Oct 16, 2014","$1,240.57","$1,245.19","$1,235.83","$1,238.30"
"Oct 15, 2014","$1,230.07","$1,249.65","$1,222.05","$1,240.80"
"Oct 14, 2014","$1,236.11","$1,238.04","$1,229.01","$1,230.28"
"Oct 13, 2014","$1,230.28","$1,237.53","$1,225.17","$1,235.85"
"Oct 10, 2014","$1,224.30","$1,225.45","$1,217.55","$1,223.18"
"Oct 09, 2014","$1,220.76","$1,233.20","$1,219.10","$1,224.64"
"Oct 08, 2014","$1,210.30","$1,223.80","$1,205.15","$1,220.43"
"Oct 07, 2014","$1,206.38","$1,212.89","$1,203.04","$1,210.33"
"Oct 06, 2014","$1,186.18","$1,208.96","$1,183.26","$1,206.39"
"Oct 03, 2014","$1,214.84","$1,215.44","$1,190.14","$1,191.49"
"Oct 02, 2014","$1,213.21","$1,222.00","$1,208.89","$1,214.74"
"Oct 01, 2014","$1,208.74","$1,219.40","$1,204.95","$1,213.17"
"Sep 30, 2014","$1,215.45","$1,219.85","$1,204.66","$1,208.75"
"Sep 29, 2014","$1,217.03","$1,223.40","$1,214.95","$1,215.55"
"Sep 26, 2014","$1,222.34","$1,229.90","$1,212.52","$1,218.30"
"Sep 25, 2014","$1,216.39","$1,224.49","$1,207.24","$1,222.25"
"Sep 24, 2014","$1,221.93","$1,225.96","$1,215.83","$1,216.72"
"Sep 23, 2014","$1,214.92","$1,233.85","$1,214.30","$1,222.20"
"Sep 22, 2014","$1,215.05","$1,220.51","$1,208.79","$1,214.92"
"Sep 19, 2014","$1,225.97","$1,228.65","$1,213.95","$1,215.64"
"Sep 18, 2014","$1,217.40","$1,227.91","$1,216.10","$1,225.95"
"Sep 17, 2014","$1,234.90","$1,239.60","$1,216.46","$1,217.57"
"Sep 16, 2014","$1,233.23","$1,242.06","$1,231.95","$1,234.91"
"Sep 15, 2014","$1,226.91","$1,238.45","$1,226.39","$1,233.05"
"Sep 12, 2014","$1,240.93","$1,241.70","$1,227.75","$1,229.71"
"Sep 11, 2014","$1,249.93","$1,250.20","$1,235.19","$1,240.92"
"Sep 10, 2014","$1,255.30","$1,257.82","$1,243.95","$1,249.93"
"Sep 09, 2014","$1,257.00","$1,258.30","$1,247.65","$1,255.27"
"Sep 08, 2014","$1,268.62","$1,271.86","$1,251.52","$1,256.75"
"Sep 05, 2014","$1,258.29","$1,273.48","$1,257.40","$1,268.80"
"Sep 04, 2014","$1,269.39","$1,276.17","$1,257.54","$1,258.52"
"Sep 03, 2014","$1,266.70","$1,271.45","$1,261.70","$1,269.41"
"Sep 02, 2014","$1,286.65","$1,287.65","$1,262.69","$1,266.85"
"Sep 01, 2014","$1,286.12","$1,290.00","$1,282.66","$1,286.73"
"Aug 29, 2014","$1,289.97","$1,291.10","$1,283.70","$1,287.39"
"Aug 28, 2014","$1,283.03","$1,296.53","$1,282.95","$1,289.97"
"Aug 27, 2014","$1,280.55","$1,287.43","$1,280.38","$1,283.08"
"Aug 26, 2014","$1,276.13","$1,290.87","$1,275.59","$1,280.89"
"Aug 25, 2014","$1,277.20","$1,281.33","$1,274.76","$1,276.05"
"Aug 22, 2014","$1,277.10","$1,282.95","$1,274.41","$1,280.87"
"Aug 21, 2014","$1,290.50","$1,291.04","$1,273.31","$1,277.03"
"Aug 20, 2014","$1,295.71","$1,297.95","$1,288.13","$1,290.75"
"Aug 19, 2014","$1,298.33","$1,302.21","$1,294.08","$1,295.75"
"Aug 18, 2014","$1,302.59","$1,303.69","$1,295.83","$1,298.35"
"Aug 15, 2014","$1,312.75","$1,315.17","$1,292.85","$1,304.70"
"Aug 14, 2014","$1,312.95","$1,319.01","$1,308.90","$1,312.67"
"Aug 13, 2014","$1,308.95","$1,315.04","$1,305.00","$1,312.96"
"Aug 12, 2014","$1,307.89","$1,317.55","$1,305.83","$1,308.95"
"Aug 11, 2014","$1,310.95","$1,311.56","$1,305.35","$1,307.78"
"Aug 08, 2014","$1,311.77","$1,322.76","$1,306.24","$1,309.65"
"Aug 07, 2014","$1,306.54","$1,314.43","$1,302.01","$1,311.57"
"Aug 06, 2014","$1,288.30","$1,309.45","$1,287.84","$1,306.51"
"Aug 05, 2014","$1,288.22","$1,293.77","$1,282.87","$1,288.49"
"Aug 04, 2014","$1,293.19","$1,295.53","$1,286.22","$1,288.21"
"Aug 01, 2014","$1,282.63","$1,296.65","$1,280.58","$1,293.77"
"Jul 31, 2014","$1,296.69","$1,297.35","$1,281.29","$1,283.34"
"Jul 30, 2014","$1,299.01","$1,302.99","$1,292.23","$1,296.95"
"Jul 29, 2014","$1,304.59","$1,312.20","$1,296.35","$1,299.32"
"Jul 28, 2014","$1,307.33","$1,309.32","$1,301.55","$1,303.92"
"Jul 25, 2014","$1,293.37","$1,308.29","$1,291.10","$1,307.15"
"Jul 24, 2014","$1,304.66","$1,305.13","$1,287.96","$1,293.36"
"Jul 23, 2014","$1,307.42","$1,311.20","$1,303.29","$1,304.58"
"Jul 22, 2014","$1,311.75","$1,314.71","$1,302.21","$1,307.41"
"Jul 21, 2014","$1,310.45","$1,318.48","$1,307.55","$1,312.15"
"Jul 18, 2014","$1,321.61","$1,322.14","$1,304.68","$1,310.78"
"Jul 17, 2014","$1,297.87","$1,324.73","$1,297.79","$1,322.14"
"Jul 16, 2014","$1,294.48","$1,303.73","$1,294.18","$1,297.96"
"Jul 15, 2014","$1,307.73","$1,313.75","$1,292.30","$1,294.46"
"Jul 14, 2014","$1,338.95","$1,339.18","$1,303.41","$1,307.72"
"Jul 11, 2014","$1,336.47","$1,339.26","$1,334.07","$1,338.59"
"Jul 10, 2014","$1,327.57","$1,345.08","$1,326.64","$1,336.65"
"Jul 09, 2014","$1,318.58","$1,331.85","$1,318.07","$1,327.55"
"Jul 08, 2014","$1,318.46","$1,324.85","$1,313.54","$1,318.47"
"Jul 07, 2014","$1,318.14","$1,320.13","$1,311.85","$1,318.18"
"Jul 04, 2014","$1,320.35","$1,323.25","$1,318.82","$1,320.92"
"Jul 03, 2014","$1,327.15","$1,327.50","$1,309.34","$1,319.85"
"Jul 02, 2014","$1,326.48","$1,331.87","$1,321.58","$1,327.53"
"Jul 01, 2014","$1,326.15","$1,332.24","$1,323.88","$1,326.79"
"Jun 30, 2014","$1,315.60","$1,329.46","$1,310.66","$1,326.36"
"Jun 27, 2014","$1,316.35","$1,322.25","$1,312.83","$1,316.20"
"Jun 26, 2014","$1,318.16","$1,320.01","$1,306.40","$1,315.93"
"Jun 25, 2014","$1,317.52","$1,324.84","$1,310.84","$1,318.15"
"Jun 24, 2014","$1,315.00","$1,325.95","$1,313.95","$1,317.80"
"Jun 23, 2014","$1,313.95","$1,318.57","$1,310.07","$1,314.75"
"Jun 20, 2014","$1,319.47","$1,319.83","$1,306.64","$1,314.81"
"Jun 19, 2014","$1,277.67","$1,322.03","$1,276.08","$1,319.68"
"Jun 18, 2014","$1,270.35","$1,278.60","$1,266.43","$1,277.71"
"Jun 17, 2014","$1,272.04","$1,273.35","$1,259.48","$1,270.39"
"Jun 16, 2014","$1,277.49","$1,285.00","$1,270.95","$1,271.98"
"Jun 13, 2014","$1,272.98","$1,277.99","$1,270.93","$1,276.78"
"Jun 12, 2014","$1,260.90","$1,274.83","$1,259.90","$1,272.93"
"Jun 11, 2014","$1,259.67","$1,265.05","$1,258.74","$1,260.91"
"Jun 10, 2014","$1,251.45","$1,263.66","$1,250.38","$1,259.60"
"Jun 09, 2014","$1,253.11","$1,257.14","$1,251.61","$1,252.48"
"Jun 06, 2014","$1,253.56","$1,257.49","$1,246.15","$1,253.10"
"Jun 05, 2014","$1,244.02","$1,257.06","$1,241.15","$1,253.45"
"Jun 04, 2014","$1,245.14","$1,249.07","$1,242.96","$1,244.16"
"Jun 03, 2014","$1,244.54","$1,247.75","$1,240.95","$1,245.16"
"Jun 02, 2014","$1,248.13","$1,250.45","$1,241.10","$1,244.61"
"May 30, 2014","$1,256.00","$1,260.48","$1,242.42","$1,249.61"
"May 29, 2014","$1,259.28","$1,260.04","$1,251.55","$1,256.13"
"May 28, 2014","$1,264.19","$1,267.11","$1,256.10","$1,259.54"
"May 27, 2014","$1,291.82","$1,293.46","$1,263.64","$1,264.30"
"May 26, 2014","$1,291.68","$1,308.35","$1,291.22","$1,292.25"
"May 23, 2014","$1,293.49","$1,295.60","$1,287.01","$1,292.64"
"May 22, 2014","$1,292.75","$1,303.60","$1,290.14","$1,293.83"
"May 21, 2014","$1,294.85","$1,296.24","$1,283.74","$1,292.70"
"May 20, 2014","$1,293.35","$1,296.95","$1,286.16","$1,294.71"
"May 19, 2014","$1,291.37","$1,305.51","$1,290.93","$1,293.40"
"May 16, 2014","$1,296.44","$1,298.33","$1,287.88","$1,293.58"
"May 15, 2014","$1,305.61","$1,307.24","$1,291.18","$1,296.59"
"May 14, 2014","$1,294.24","$1,308.95","$1,291.71","$1,305.58"
"May 13, 2014","$1,295.83","$1,298.54","$1,289.28","$1,294.15"
"May 12, 2014","$1,281.61","$1,303.65","$1,281.53","$1,295.89"
"May 09, 2014","$1,290.56","$1,294.31","$1,285.55","$1,288.72"
"May 08, 2014","$1,289.79","$1,295.49","$1,285.70","$1,290.56"
"May 07, 2014","$1,308.15","$1,314.54","$1,286.85","$1,289.69"
"May 06, 2014","$1,310.24","$1,314.04","$1,304.56","$1,308.08"
"May 05, 2014","$1,300.89","$1,315.61","$1,300.09","$1,310.27"
"May 02, 2014","$1,284.39","$1,304.65","$1,274.68","$1,299.69"
"May 01, 2014","$1,292.69","$1,292.95","$1,277.46","$1,284.25"
"Apr 30, 2014","$1,295.61","$1,298.11","$1,285.29","$1,292.04"
"Apr 29, 2014","$1,296.47","$1,301.44","$1,286.46","$1,295.82"
"Apr 28, 2014","$1,303.28","$1,306.51","$1,292.20","$1,296.58"
"Apr 25, 2014","$1,293.29","$1,304.97","$1,290.56","$1,303.09"
"Apr 24, 2014","$1,284.13","$1,298.15","$1,268.68","$1,293.35"
"Apr 23, 2014","$1,283.58","$1,288.90","$1,280.82","$1,284.09"
"Apr 22, 2014","$1,289.65","$1,292.79","$1,277.82","$1,283.54"
"Apr 21, 2014","$1,294.16","$1,301.41","$1,282.05","$1,289.55"
"Apr 17, 2014","$1,302.65","$1,304.17","$1,293.45","$1,295.10"
"Apr 16, 2014","$1,302.86","$1,306.94","$1,293.68","$1,302.65"
"Apr 15, 2014","$1,326.00","$1,327.12","$1,285.35","$1,302.85"
"Apr 14, 2014","$1,328.02","$1,331.09","$1,319.30","$1,326.93"
"Apr 11, 2014","$1,317.80","$1,323.85","$1,314.35","$1,318.01"
"Apr 10, 2014","$1,312.04","$1,324.51","$1,310.90","$1,318.47"
"Apr 09, 2014","$1,309.91","$1,314.97","$1,301.05","$1,311.91"
"Apr 08, 2014","$1,298.15","$1,314.45","$1,296.96","$1,309.85"
"Apr 07, 2014","$1,301.33","$1,304.25","$1,295.78","$1,298.10"
"Apr 04, 2014","$1,286.82","$1,306.80","$1,284.28","$1,303.52"
"Apr 03, 2014","$1,290.55","$1,294.01","$1,281.95","$1,287.25"
"Apr 02, 2014","$1,281.16","$1,294.51","$1,280.60","$1,290.56"
"Apr 01, 2014","$1,284.59","$1,288.05","$1,276.20","$1,281.43"
"Mar 31, 2014","$1,296.36","$1,298.58","$1,282.68","$1,284.62"
"Mar 28, 2014","$1,292.23","$1,298.78","$1,285.86","$1,295.30"
"Mar 27, 2014","$1,304.84","$1,310.30","$1,289.15","$1,292.28"
"Mar 26, 2014","$1,310.29","$1,316.40","$1,298.77","$1,305.04"
"Mar 25, 2014","$1,309.49","$1,317.35","$1,305.96","$1,310.76"
"Mar 24, 2014","$1,330.34","$1,334.16","$1,308.00","$1,309.33"
"Mar 21, 2014","$1,330.89","$1,342.49","$1,329.32","$1,334.45"
"Mar 20, 2014","$1,327.51","$1,334.70","$1,320.70","$1,330.60"
"Mar 19, 2014","$1,356.81","$1,359.70","$1,325.94","$1,327.28"
"Mar 18, 2014","$1,366.18","$1,367.64","$1,351.02","$1,356.82"
"Mar 17, 2014","$1,388.71","$1,389.08","$1,362.24","$1,366.05"
"Mar 14, 2014","$1,371.46","$1,387.94","$1,367.98","$1,383.07"
"Mar 13, 2014","$1,366.41","$1,374.93","$1,364.63","$1,371.34"
"Mar 12, 2014","$1,348.75","$1,370.80","$1,345.51","$1,366.28"
"Mar 11, 2014","$1,340.18","$1,352.47","$1,337.85","$1,348.79"
"Mar 10, 2014","$1,338.80","$1,344.76","$1,328.47","$1,340.10"
"Mar 07, 2014","$1,348.86","$1,352.74","$1,329.12","$1,340.01"
"Mar 06, 2014","$1,335.90","$1,353.47","$1,331.33","$1,350.30"
"Mar 05, 2014","$1,336.55","$1,341.85","$1,332.83","$1,336.29"
"Mar 04, 2014","$1,350.40","$1,352.67","$1,331.45","$1,336.33"
"Mar 03, 2014","$1,338.22","$1,354.85","$1,336.45","$1,350.45"
"Feb 28, 2014","$1,331.18","$1,333.38","$1,319.85","$1,326.58"
"Feb 27, 2014","$1,330.46","$1,336.17","$1,324.04","$1,331.27"
"Feb 26, 2014","$1,341.25","$1,345.52","$1,322.68","$1,330.69"
"Feb 25, 2014","$1,335.67","$1,343.75","$1,331.55","$1,341.35"
"Feb 24, 2014","$1,324.60","$1,338.99","$1,319.02","$1,335.34"
"Feb 21, 2014","$1,320.23","$1,328.54","$1,316.30","$1,324.29"
"Feb 20, 2014","$1,312.77","$1,325.15","$1,307.80","$1,320.66"
"Feb 19, 2014","$1,320.80","$1,322.40","$1,309.05","$1,311.55"
"Feb 18, 2014","$1,328.69","$1,329.25","$1,312.85","$1,320.32"
"Feb 17, 2014","$1,323.73","$1,332.12","$1,321.21","$1,328.99"
"Feb 14, 2014","$1,300.60","$1,321.08","$1,300.05","$1,318.55"
"Feb 13, 2014","$1,292.08","$1,303.03","$1,286.39","$1,300.55"
"Feb 12, 2014","$1,286.68","$1,296.35","$1,284.22","$1,291.92"
"Feb 11, 2014","$1,274.11","$1,293.43","$1,273.85","$1,287.29"
"Feb 10, 2014","$1,267.55","$1,277.97","$1,265.35","$1,274.03"
"Feb 07, 2014","$1,256.48","$1,271.48","$1,256.32","$1,266.62"
"Feb 06, 2014","$1,259.42","$1,266.90","$1,253.07","$1,256.70"
"Feb 05, 2014","$1,253.26","$1,273.55","$1,252.64","$1,259.45"
"Feb 04, 2014","$1,259.61","$1,260.95","$1,247.68","$1,253.09"
"Feb 03, 2014","$1,243.85","$1,265.92","$1,240.91","$1,259.45"
"Jan 31, 2014","$1,244.23","$1,254.95","$1,238.70","$1,244.48"
"Jan 30, 2014","$1,267.05","$1,267.85","$1,238.19","$1,245.29"
"Jan 29, 2014","$1,252.24","$1,270.04","$1,251.14","$1,267.07"
"Jan 28, 2014","$1,257.91","$1,261.46","$1,249.31","$1,252.95"
"Jan 27, 2014","$1,275.22","$1,276.54","$1,252.22","$1,258.17"
"Jan 24, 2014","$1,262.65","$1,272.61","$1,257.13","$1,270.34"
"Jan 23, 2014","$1,237.11","$1,265.35","$1,231.82","$1,262.75"
"Jan 22, 2014","$1,242.85","$1,243.75","$1,235.89","$1,237.16"
"Jan 21, 2014","$1,255.05","$1,256.80","$1,236.18","$1,243.07"
"Jan 20, 2014","$1,256.20","$1,258.27","$1,253.30","$1,255.64"
"Jan 17, 2014","$1,242.25","$1,255.05","$1,237.94","$1,254.02"
"Jan 16, 2014","$1,242.09","$1,244.93","$1,236.48","$1,242.18"
"Jan 15, 2014","$1,243.66","$1,244.21","$1,234.40","$1,241.15"
"Jan 14, 2014","$1,253.68","$1,255.02","$1,241.95","$1,243.77"
"Jan 13, 2014","$1,248.71","$1,255.10","$1,243.90","$1,254.26"
"Jan 10, 2014","$1,228.95","$1,248.88","$1,227.67","$1,248.35"
"Jan 09, 2014","$1,226.32","$1,231.35","$1,223.84","$1,229.07"
"Jan 08, 2014","$1,229.61","$1,231.93","$1,218.89","$1,226.35"
"Jan 07, 2014","$1,238.20","$1,245.31","$1,225.18","$1,229.52"
"Jan 06, 2014","$1,234.21","$1,248.40","$1,217.15","$1,237.95"
"Jan 03, 2014","$1,225.66","$1,240.34","$1,224.61","$1,237.10"
"Jan 02, 2014","$1,205.35","$1,230.80","$1,205.10","$1,223.85"
"Jan 01, 2014","$1,203.76","$1,206.08","$1,203.75","$1,206.08"
"Dec 31, 2013","$1,198.50","$1,213.61","$1,183.99","$1,205.90"
"Dec 30, 2013","$1,213.88","$1,214.17","$1,195.49","$1,198.76"
"Dec 27, 2013","$1,209.15","$1,219.22","$1,209.14","$1,213.00"
"Dec 26, 2013","$1,202.40","$1,215.91","$1,201.30","$1,209.21"
"Dec 25, 2013","$1,204.70","$1,205.10","$1,201.50","$1,202.61"
"Dec 24, 2013","$1,198.40","$1,205.65","$1,196.55","$1,204.10"
"Dec 23, 2013","$1,204.08","$1,206.00","$1,193.03","$1,198.47"
"Dec 20, 2013","$1,191.77","$1,207.42","$1,190.99","$1,203.19"
"Dec 19, 2013","$1,219.35","$1,226.69","$1,187.50","$1,191.73"
"Dec 18, 2013","$1,233.65","$1,244.31","$1,216.03","$1,219.35"
"Dec 17, 2013","$1,241.54","$1,248.13","$1,227.58","$1,233.70"
"Dec 16, 2013","$1,235.93","$1,251.71","$1,228.04","$1,240.35"
"Dec 13, 2013","$1,227.05","$1,238.85","$1,220.95","$1,238.70"
"Dec 12, 2013","$1,254.76","$1,256.98","$1,223.97","$1,228.03"
"Dec 11, 2013","$1,261.30","$1,263.40","$1,251.30","$1,253.68"
"Dec 10, 2013","$1,238.94","$1,267.70","$1,238.05","$1,261.21"
"Dec 09, 2013","$1,228.22","$1,243.11","$1,225.54","$1,238.86"
"Dec 06, 2013","$1,225.85","$1,242.96","$1,214.52","$1,229.10"
"Dec 05, 2013","$1,239.55","$1,241.72","$1,217.24","$1,225.85"
"Dec 04, 2013","$1,224.55","$1,250.54","$1,211.90","$1,238.30"
"Dec 03, 2013","$1,222.90","$1,226.15","$1,215.48","$1,224.23"
"Dec 02, 2013","$1,248.27","$1,248.93","$1,218.06","$1,222.80"
"Nov 29, 2013","$1,243.98","$1,256.00","$1,241.02","$1,253.50"
"Nov 28, 2013","$1,238.38","$1,247.20","$1,236.63","$1,244.60"
"Nov 27, 2013","$1,243.90","$1,254.53","$1,234.92","$1,238.24"
"Nov 26, 2013","$1,252.90","$1,255.25","$1,239.93","$1,243.18"
"Nov 25, 2013","$1,240.84","$1,257.61","$1,228.05","$1,253.25"
"Nov 22, 2013","$1,244.48","$1,249.03","$1,241.33","$1,243.82"
"Nov 21, 2013","$1,247.38","$1,249.98","$1,237.15","$1,244.27"
"Nov 20, 2013","$1,275.36","$1,276.51","$1,241.31","$1,247.05"
"Nov 19, 2013","$1,274.51","$1,278.80","$1,269.31","$1,275.34"
"Nov 18, 2013","$1,288.36","$1,288.53","$1,270.38","$1,274.13"
"Nov 15, 2013","$1,286.72","$1,291.18","$1,280.47","$1,290.28"
"Nov 14, 2013","$1,284.65","$1,294.15","$1,278.47","$1,287.45"
"Nov 13, 2013","$1,267.65","$1,286.65","$1,265.97","$1,285.12"
"Nov 12, 2013","$1,282.75","$1,285.34","$1,261.61","$1,267.67"
"Nov 11, 2013","$1,287.02","$1,288.31","$1,279.29","$1,282.38"
"Nov 08, 2013","$1,309.02","$1,314.40","$1,281.47","$1,288.47"
"Nov 07, 2013","$1,318.45","$1,325.61","$1,297.84","$1,308.95"
"Nov 06, 2013","$1,312.85","$1,322.09","$1,309.30","$1,317.60"
"Nov 05, 2013","$1,315.41","$1,319.48","$1,306.04","$1,312.78"
"Nov 04, 2013","$1,314.07","$1,322.25","$1,311.77","$1,315.11"
"Nov 01, 2013","$1,323.15","$1,327.57","$1,306.28","$1,316.25"
"Oct 31, 2013","$1,341.01","$1,342.07","$1,319.35","$1,323.09"
"Oct 30, 2013","$1,344.35","$1,359.55","$1,335.35","$1,340.99"
"Oct 29, 2013","$1,352.60","$1,360.54","$1,340.60","$1,344.32"
"Oct 28, 2013","$1,352.33","$1,361.93","$1,346.49","$1,352.65"
"Oct 25, 2013","$1,346.53","$1,355.82","$1,336.76","$1,350.73"
"Oct 24, 2013","$1,332.33","$1,351.95","$1,332.26","$1,346.59"
"Oct 23, 2013","$1,341.42","$1,342.31","$1,329.69","$1,332.30"
"Oct 22, 2013","$1,314.55","$1,345.10","$1,310.28","$1,341.05"
"Oct 21, 2013","$1,315.29","$1,324.15","$1,313.79","$1,314.85"
"Oct 18, 2013","$1,318.83","$1,326.13","$1,312.29","$1,316.58"
"Oct 17, 2013","$1,280.74","$1,324.44","$1,274.86","$1,318.52"
"Oct 16, 2013","$1,279.22","$1,287.32","$1,269.47","$1,280.63"
"Oct 15, 2013","$1,273.20","$1,287.75","$1,252.14","$1,279.69"
"Oct 14, 2013","$1,274.95","$1,289.77","$1,268.84","$1,273.20"
"Oct 11, 2013","$1,287.70","$1,294.49","$1,263.03","$1,272.29"
"Oct 10, 2013","$1,305.92","$1,311.45","$1,282.88","$1,288.10"
"Oct 09, 2013","$1,319.92","$1,321.88","$1,294.90","$1,305.60"
"Oct 08, 2013","$1,322.36","$1,330.15","$1,316.10","$1,319.64"
"Oct 07, 2013","$1,316.02","$1,328.10","$1,308.80","$1,322.45"
"Oct 04, 2013","$1,315.99","$1,325.25","$1,306.25","$1,310.81"
"Oct 03, 2013","$1,316.12","$1,321.65","$1,302.21","$1,315.97"
"Oct 02, 2013","$1,289.75","$1,323.67","$1,277.96","$1,315.96"
"Oct 01, 2013","$1,329.35","$1,337.44","$1,282.97","$1,289.71"
"Sep 30, 2013","$1,340.13","$1,344.15","$1,323.14","$1,329.47"
"Sep 27, 2013","$1,322.10","$1,343.79","$1,320.45","$1,336.76"
"Sep 26, 2013","$1,332.50","$1,339.24","$1,319.07","$1,322.05"
"Sep 25, 2013","$1,323.69","$1,338.18","$1,316.85","$1,332.95"
"Sep 24, 2013","$1,322.03","$1,329.35","$1,306.36","$1,323.58"
"Sep 23, 2013","$1,326.27","$1,331.80","$1,313.92","$1,322.23"
"Sep 20, 2013","$1,368.00","$1,368.52","$1,325.05","$1,326.18"
"Sep 19, 2013","$1,362.60","$1,375.37","$1,358.83","$1,367.85"
"Sep 18, 2013","$1,306.50","$1,367.53","$1,292.01","$1,362.76"
"Sep 17, 2013","$1,314.12","$1,323.66","$1,306.24","$1,306.90"
"Sep 16, 2013","$1,331.30","$1,332.63","$1,304.11","$1,314.07"
"Sep 13, 2013","$1,323.02","$1,330.98","$1,305.19","$1,326.44"
"Sep 12, 2013","$1,363.95","$1,365.95","$1,320.80","$1,323.02"
"Sep 11, 2013","$1,365.75","$1,368.50","$1,357.19","$1,364.60"
"Sep 10, 2013","$1,387.60","$1,387.70","$1,358.10","$1,365.68"
"Sep 09, 2013","$1,387.62","$1,391.79","$1,382.26","$1,387.32"
"Sep 06, 2013","$1,367.10","$1,392.94","$1,359.65","$1,391.97"
"Sep 05, 2013","$1,391.58","$1,399.16","$1,365.32","$1,367.46"
"Sep 04, 2013","$1,411.72","$1,415.00","$1,385.03","$1,391.80"
"Sep 03, 2013","$1,391.17","$1,416.34","$1,384.67","$1,411.73"
"Sep 02, 2013","$1,382.61","$1,399.10","$1,379.59","$1,391.85"
"Aug 30, 2013","$1,405.00","$1,411.29","$1,392.05","$1,395.25"
"Aug 29, 2013","$1,418.07","$1,418.35","$1,403.18","$1,405.20"
"Aug 28, 2013","$1,417.14","$1,433.58","$1,413.59","$1,417.95"
"Aug 27, 2013","$1,401.13","$1,423.77","$1,395.99","$1,417.13"
"Aug 26, 2013","$1,403.95","$1,406.99","$1,389.77","$1,401.27"
"Aug 23, 2013","$1,378.85","$1,400.22","$1,368.96","$1,397.70"
"Aug 22, 2013","$1,357.43","$1,381.85","$1,355.45","$1,378.43"
"Aug 21, 2013","$1,369.61","$1,379.05","$1,355.91","$1,356.59"
"Aug 20, 2013","$1,365.83","$1,377.19","$1,352.53","$1,369.52"
"Aug 19, 2013","$1,376.52","$1,384.55","$1,362.65","$1,365.80"
"Aug 16, 2013","$1,364.96","$1,379.74","$1,358.19","$1,376.80"
"Aug 15, 2013","$1,338.10","$1,369.93","$1,319.42","$1,364.82"
"Aug 14, 2013","$1,322.85","$1,339.70","$1,316.27","$1,338.21"
"Aug 13, 2013","$1,336.45","$1,341.41","$1,319.10","$1,323.00"
"Aug 12, 2013","$1,329.57","$1,344.21","$1,323.01","$1,336.65"
"Aug 09, 2013","$1,314.04","$1,316.88","$1,305.20","$1,314.45"
"Aug 08, 2013","$1,285.33","$1,314.41","$1,283.29","$1,313.98"
"Aug 07, 2013","$1,282.85","$1,289.52","$1,273.22","$1,285.26"
"Aug 06, 2013","$1,303.25","$1,306.92","$1,279.84","$1,282.70"
"Aug 05, 2013","$1,314.20","$1,320.58","$1,297.71","$1,303.25"
"Aug 02, 2013","$1,303.72","$1,318.54","$1,283.51","$1,311.96"
